NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Name
0.1,0.02,0.0,0.01,0.14,35.0,11.0,4.7,7.0,NCIS
0.12,0.0,0.0,0.01,0.14,62.0,5.0,7.5,24.0,Travel Games For Dummies
0.08,0.05,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Interactive Sampler Disc 6
0.04,0.05,0.02,0.02,0.14,71.0,21.0,7.5,24.0,Shinobido 2: Tales of the Ninja
0.1,0.03,0.0,0.0,0.14,74.0,26.0,9.1,7.0,Apex
0.0,0.0,0.14,0.0,0.14,71.0,21.0,7.5,24.0,Kamen Rider Battle: Ganbaride
0.0,0.0,0.13,0.0,0.14,84.0,38.0,8.1,85.0,Persona 4: Arena Ultimax
0.1,0.04,0.0,0.0,0.14,66.0,20.0,8.8,13.0,Tomb Raider: The Prophecy
0.07,0.05,0.0,0.02,0.14,65.0,18.0,8.0,5.0,Vampire Night
0.1,0.01,0.01,0.01,0.14,35.0,17.0,6.7,19.0,Valhalla Knights: Eldar Saga
0.03,0.02,0.07,0.01,0.14,71.0,21.0,7.5,24.0,Guilty Gear
0.04,0.07,0.0,0.02,0.14,65.0,8.0,7.5,24.0,Rio
0.12,0.0,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Scene It? Bright Lights! Big Screen!
0.12,0.0,0.0,0.01,0.14,65.0,17.0,2.8,17.0,World Championship Poker 2: Featuring Howard Lederer
0.09,0.04,0.0,0.01,0.14,75.0,21.0,7.8,24.0,BIT.TRIP SAGA
0.08,0.05,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Mary-Kate and Ashley: Crush Course
0.08,0.05,0.0,0.01,0.14,71.0,21.0,7.5,24.0,NHL Breakaway 98
0.12,0.0,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Where the Wild Things Are
0.12,0.0,0.01,0.01,0.14,70.0,38.0,7.4,13.0,Metal Slug 7
0.04,0.08,0.0,0.01,0.14,73.0,16.0,3.0,440.0,Call of Duty: Infinite Warfare
0.1,0.04,0.0,0.0,0.14,69.0,7.0,7.5,24.0,Disney's Cinderella: Magical Dreams
0.11,0.01,0.0,0.01,0.14,80.0,50.0,7.7,13.0,MotoGP '06
0.1,0.03,0.0,0.0,0.14,88.0,18.0,7.5,24.0,Tiger Woods PGA Tour 2005
0.11,0.01,0.0,0.01,0.14,47.0,16.0,7.5,4.0,G.I. Joe: The Rise of Cobra
0.12,0.01,0.0,0.01,0.14,50.0,6.0,7.5,24.0,Spider-Man: Edge of Time
0.13,0.0,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Gourmet Chef: Cook Your Way to Fame
0.13,0.0,0.0,0.01,0.14,71.0,21.0,7.5,24.0,Fashion Studio: Paris Collection
0.07,0.05,0.0,0.02,0.14,49.0,11.0,3.5,6.0,Salt Lake 2002
0.1,0.03,0.0,0.0,0.14,71.0,21.0,7.5,24.0,ESPN MLB Baseball
0.1,0.03,0.0,0.0,0.14,79.0,31.0,8.5,22.0,Gladius
0.1,0.03,0.0,0.0,0.14,65.0,10.0,5.8,4.0,Legends of Wrestling
0.0,0.0,0.14,0.0,0.14,71.0,21.0,7.5,24.0,Queen's Gate: Spiral Chaos
0.0,0.0,0.14,0.0,0.14,71.0,21.0,7.5,24.0,Nayuta no Kiseki
0.08,0.01,0.03,0.01,0.14,68.0,33.0,8.1,11.0,Magnetica
0.04,0.07,0.0,0.02,0.14,76.0,49.0,7.3,729.0,Red Orchestra 2: Heroes of Stalingrad
0.1,0.03,0.0,0.0,0.13,57.0,22.0,7.5,24.0,Spy Hunter 2
0.12,0.0,0.0,0.01,0.13,72.0,4.0,7.5,24.0,Open Season
0.11,0.01,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Avatar: The Last Airbender - The Burning Earth
0.0,0.12,0.0,0.01,0.13,71.0,21.0,7.5,24.0,LEGO The Lord of the Rings
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Backyard Soccer
0.13,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Imagine: Fashion Stylist
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Final Fantasy XI: Rise of the Zilart
0.06,0.07,0.0,0.01,0.13,76.0,8.0,6.3,16.0,Your Shape: Fitness Evolved 2013
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Monster Jam
0.1,0.04,0.0,0.0,0.13,66.0,6.0,8.1,9.0,James Bond 007: Nightfire
0.13,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Let's Play Ballerina
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Nobunaga no Yabou: Tendou
0.12,0.0,0.0,0.01,0.13,49.0,4.0,7.5,24.0,Back At The Barnyard: Slop Bucket Games
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Medalot 7
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Bio FREAKS
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Little League World Series Baseball 2009
0.07,0.05,0.0,0.01,0.13,69.0,16.0,7.0,13.0,Castlevania Chronicles
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Suzumiya Haruhi no Tomadoi
0.0,0.12,0.0,0.02,0.13,71.0,21.0,7.5,24.0,International Cricket 2010
0.1,0.03,0.0,0.01,0.13,71.0,21.0,7.5,24.0,GoldenEye 007 (2010)
0.1,0.04,0.0,0.0,0.13,71.0,21.0,7.5,24.0,Bratz
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Pinball Hall of Fame: The Gottlieb Collection
0.07,0.05,0.0,0.02,0.13,59.0,22.0,8.0,10.0,King Arthur
0.07,0.05,0.0,0.02,0.13,58.0,6.0,6.9,17.0,FIFA Street 2
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion
0.07,0.05,0.0,0.02,0.13,48.0,20.0,6.7,13.0,The Guy Game
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Rurouni Kenshin: Enjou! Kyoto Rinne
0.1,0.03,0.0,0.0,0.13,53.0,20.0,4.0,4.0,Blade II
0.11,0.01,0.0,0.01,0.13,27.0,24.0,2.8,66.0,Rogue Warrior
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Suikoden: Tsumugareshi Hyakunen no Toki
0.1,0.04,0.0,0.0,0.13,80.0,16.0,7.8,5.0,Baseball Advance
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.6,7.0,Nicktoons: MLB
0.07,0.05,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Shonen Jump's One Piece: Grand Battle
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Learn Math
0.11,0.01,0.0,0.01,0.13,49.0,22.0,7.1,7.0,Nitrobike
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Cruise Ship Vacation Games
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Pro Yaky? Spirits 6
0.1,0.04,0.0,0.0,0.13,71.0,21.0,7.5,24.0,Paperboy / Rampage
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Shiren the Wanderer 4 - God's Eye and the Demon's Navel
0.12,0.01,0.0,0.01,0.13,50.0,8.0,7.5,24.0,Vampire Moon: The Mystery of the Hidden Sun
0.0,0.0,0.13,0.01,0.13,71.0,21.0,7.5,24.0,Sentou Kokka Air Land Battle
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Quick Yoga Training
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Attack on Titan (KOEI)
0.07,0.05,0.0,0.02,0.13,71.0,21.0,7.5,24.0,NTRA Breeders' Cup World Thoroughbred Championships
0.1,0.02,0.0,0.01,0.13,26.0,4.0,2.2,20.0,Hulk Hogan's Main Event
0.1,0.03,0.0,0.0,0.13,73.0,25.0,7.5,24.0,Tak 2: The Staff of Dreams
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Destroy All Humans! Big Willy Unleashed
0.12,0.0,0.0,0.01,0.13,51.0,17.0,3.7,7.0,Retro Atari Classics
0.1,0.02,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Imagine: Fashion Designer
0.11,0.02,0.0,0.01,0.13,65.0,13.0,7.0,25.0,Need for Speed Underground 2
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,My Spanish Coach
0.07,0.05,0.0,0.02,0.13,72.0,35.0,8.8,14.0,Ys: The Ark of Napishtim
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Dragon Quest Heroes II: Twin Kings and the Prophecy's End
0.01,0.1,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Dragon Age Origins: Awakening
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Azure Dreams
0.11,0.02,0.0,0.01,0.13,72.0,13.0,7.8,50.0,Divinity II: The Dragon Knight Saga
0.07,0.05,0.0,0.02,0.13,71.0,21.0,7.5,24.0,SingStar Latino
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Kung Fu Panda 2
0.11,0.01,0.0,0.01,0.13,71.0,43.0,7.4,16.0,NHL 2K8
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Pro Baseball Spirits 2015
0.12,0.0,0.0,0.01,0.13,41.0,6.0,7.5,24.0,Haunted House
0.11,0.02,0.0,0.01,0.13,65.0,12.0,7.5,24.0,Top Spin 3
0.1,0.02,0.0,0.01,0.13,52.0,10.0,7.5,24.0,Syberia
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Kurt Warner's Arena Football Unleashed
0.12,0.0,0.0,0.01,0.13,64.0,12.0,6.3,4.0,Puzzle Kingdoms
0.05,0.0,0.07,0.01,0.13,71.0,21.0,7.5,24.0,Hyperdimension Neptunia
0.09,0.03,0.0,0.01,0.13,85.0,4.0,8.7,123.0,Life is Strange
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Suite PreCure: Melody Collection
0.07,0.05,0.0,0.02,0.13,71.0,21.0,6.7,7.0,NHL 2K9
0.07,0.05,0.0,0.02,0.13,79.0,23.0,8.7,26.0,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon
0.1,0.03,0.0,0.0,0.13,63.0,24.0,7.5,24.0,Rogue Ops
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,NBA Hoopz
0.1,0.03,0.0,0.0,0.13,76.0,25.0,7.5,24.0,Transworld Surf
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,History Civil War: Secret Missions
0.06,0.05,0.0,0.02,0.13,71.0,21.0,6.2,6.0,MLB 11: The Show
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Castrol Honda Superbike Racing
0.07,0.03,0.02,0.01,0.13,50.0,31.0,5.9,15.0,X-Blades
0.08,0.04,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Teenage Mutant Ninja Turtles: Danger of the Ooze
0.06,0.05,0.0,0.02,0.13,39.0,13.0,3.8,4.0,Army Men: Green Rogue
0.1,0.03,0.0,0.0,0.13,79.0,12.0,9.0,6.0,Chessmaster
0.12,0.0,0.0,0.01,0.13,53.0,17.0,7.5,24.0,Brain Assist
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Freddi Fish: ABC under the sea
0.11,0.0,0.01,0.02,0.13,71.0,21.0,7.5,24.0,Adventures to Go!
0.08,0.0,0.05,0.01,0.13,58.0,4.0,7.5,24.0,Monster Rancher DS
0.12,0.0,0.0,0.01,0.13,28.0,5.0,3.2,32.0,Peter Jackson's King Kong: The Official Game of the Movie
0.1,0.03,0.0,0.0,0.13,44.0,19.0,6.0,11.0,Superman: The Man of Steel
0.08,0.02,0.03,0.01,0.13,69.0,39.0,8.7,21.0,Kororinpa: Marble Mania
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Ken to Mahou to Gakuen Mono. 3
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,The Flintstones: Bedrock Bowling
0.1,0.03,0.0,0.0,0.13,79.0,13.0,6.3,4.0,NHL 2003
0.07,0.05,0.0,0.01,0.13,75.0,7.0,6.2,6.0,Chicken Run
0.09,0.0,0.0,0.03,0.13,71.0,21.0,7.5,24.0,Injustice: Gods Among Us
0.12,0.0,0.0,0.01,0.13,61.0,30.0,4.2,19.0,Fatal Inertia
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Over the Hedge: Hammy Goes Nuts!
0.12,0.0,0.01,0.01,0.13,76.0,12.0,7.1,15.0,Phantom Brave: We Meet Again
0.11,0.01,0.0,0.01,0.13,70.0,21.0,7.5,24.0,NHL 2K9
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Shining Force III
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Tales of the Heroes: Twin Brave
0.09,0.04,0.0,0.0,0.13,55.0,12.0,8.2,5.0,WWE Survivor Series
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2
0.08,0.05,0.0,0.01,0.13,56.0,18.0,7.8,20.0,Kung-Fu: High Impact
0.0,0.12,0.0,0.02,0.13,79.0,17.0,8.7,992.0,Euro Truck Simulator 2
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Bakugan: Battle Trainer
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Super Robot Wars BX
0.1,0.03,0.0,0.0,0.13,82.0,40.0,7.2,13.0,Tomb Raider: Legend
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Nagano Winter Olympics '98
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,I Spy: Universe
0.12,0.0,0.0,0.01,0.13,80.0,40.0,8.3,21.0,Ninjatown
0.03,0.09,0.0,0.02,0.13,92.0,40.0,9.1,1023.0,Warcraft III: Reign of Chaos
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Winning Post 5
0.1,0.03,0.0,0.0,0.13,60.0,6.0,7.2,5.0,Frogger Beyond
0.11,0.01,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Lord of the Rings: Tactics
0.06,0.05,0.0,0.02,0.13,65.0,9.0,8.8,77.0,RPG Maker II
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,The Oregon Trail
0.09,0.03,0.0,0.02,0.13,69.0,25.0,5.6,50.0,Alone in the Dark: Inferno
0.1,0.02,0.0,0.02,0.13,71.0,21.0,7.5,24.0,TRON: Evolution
0.02,0.05,0.04,0.01,0.13,80.0,62.0,8.2,153.0,Gravity Rush Remastered
0.06,0.05,0.0,0.02,0.13,57.0,27.0,7.8,14.0,Destruction Derby Arenas
0.04,0.0,0.08,0.01,0.13,75.0,7.0,8.5,28.0,Dengeki Bunko Fighting Climax
0.11,0.0,0.01,0.01,0.13,79.0,16.0,8.7,21.0,MLB Power Pros 2008
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Littlest Pet Shop: Spring
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,The Unholy War
0.12,0.0,0.0,0.01,0.13,42.0,4.0,7.5,24.0,Cabela's Dangerous Hunts 2009
0.07,0.01,0.04,0.01,0.13,62.0,54.0,6.6,28.0,Rumble Roses XX
0.0,0.12,0.0,0.01,0.13,86.0,77.0,7.3,556.0,Total War: WARHAMMER
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Wantame Music Channel: Doko Demo Style
0.09,0.03,0.0,0.0,0.13,71.0,21.0,7.5,24.0,Disney's Winnie the Pooh's Rumbly Tumbly Adventure
0.06,0.05,0.0,0.02,0.13,54.0,9.0,8.2,17.0,Shaman King: Power of Spirit
0.07,0.05,0.0,0.01,0.13,78.0,14.0,7.5,19.0,Anno 1701: Dawn of Discovery
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Soccer Tsuku DS: World Challenge 2010
0.12,0.0,0.0,0.01,0.13,80.0,18.0,7.6,16.0,The BIGS 2
0.01,0.09,0.0,0.03,0.13,64.0,5.0,6.6,8.0,LEGO Legends of Chima: Laval's Journey
0.08,0.03,0.0,0.01,0.13,71.0,21.0,7.5,24.0,DreamWorks Super Star Kartz
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Contra III: The Alien Wars
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,The Amazing Race
0.12,0.0,0.0,0.01,0.13,54.0,26.0,7.2,22.0,Dead to Rights: Reckoning
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan
0.12,0.0,0.0,0.01,0.13,63.0,37.0,6.0,4.0,NBA 08
0.1,0.02,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Hasbro Family Fun Pack
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Amagami
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,No Fear Downhill Mountain Biking
0.08,0.04,0.0,0.01,0.13,71.0,21.0,7.5,24.0,NCIS
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,The IdolM@ster: One for All
0.09,0.03,0.0,0.0,0.13,71.0,21.0,7.5,24.0,Fire ProWrestling
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Eternal Poison (JP sales)
0.1,0.03,0.0,0.0,0.13,67.0,27.0,6.8,4.0,Mission: Impossible - Operation Surma
0.08,0.03,0.0,0.02,0.13,50.0,31.0,7.1,31.0,Legendary
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Chuck E. Cheese's Game Room
0.1,0.03,0.0,0.0,0.13,74.0,15.0,7.5,24.0,MX 2002 Featuring Ricky Carmichael
0.05,0.03,0.04,0.01,0.13,71.0,21.0,7.5,24.0,Romance of the Three Kingdoms IV: Wall of Fire
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Illusion of Gaia
0.09,0.03,0.0,0.01,0.13,70.0,14.0,2.5,1967.0,Batman: Arkham Knight
0.11,0.01,0.0,0.01,0.13,61.0,14.0,7.5,4.0,Disney's Kim Possible: Kimmunicator
0.1,0.03,0.0,0.0,0.13,80.0,12.0,9.2,5.0,Mega Man Anniversary Collection
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Sally's Salon
0.07,0.05,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Disruptor
0.01,0.05,0.06,0.01,0.13,71.0,21.0,7.2,19.0,Pro Evolution Soccer 2017
0.1,0.02,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Zoobles! Spring to Life!
0.01,0.1,0.0,0.02,0.13,88.0,34.0,8.8,1056.0,Diablo II
0.1,0.03,0.0,0.0,0.13,71.0,21.0,3.1,7.0,Shrek Smash n' Crash Racing
0.03,0.07,0.01,0.02,0.13,66.0,27.0,6.2,25.0,F1 2011
0.06,0.05,0.0,0.02,0.13,58.0,34.0,5.5,49.0,Drakengard 2
0.09,0.03,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Ben 10 Galactic Racing
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Grand Knights History
0.1,0.01,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Scene It? Bright Lights! Big Screen!
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Harvest Moon DS (jp sales)
0.06,0.02,0.05,0.0,0.13,71.0,21.0,7.5,24.0,Castlevania: Legacy of Darkness
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Sin and Punishment
0.12,0.01,0.0,0.0,0.13,71.0,21.0,7.5,24.0,NBA Jam 2000
0.1,0.03,0.0,0.0,0.13,56.0,33.0,8.1,7.0,Sonic Riders
0.1,0.03,0.0,0.0,0.13,33.0,9.0,8.0,11.0,Shrek Super Party
0.09,0.03,0.0,0.01,0.13,42.0,14.0,7.3,18.0,Venetica
0.06,0.05,0.0,0.02,0.13,73.0,19.0,7.5,24.0,Rally Fusion: Race of Champions
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,The House of the Dead
0.09,0.03,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Transformers: Prime
0.08,0.01,0.03,0.01,0.13,83.0,21.0,7.3,60.0,Persona 4: Arena
0.07,0.05,0.0,0.02,0.13,91.0,23.0,8.0,352.0,Street Fighter IV
0.12,0.0,0.0,0.01,0.13,48.0,11.0,5.6,17.0,Cabela's Alaskan Adventure
0.12,0.01,0.0,0.0,0.13,71.0,21.0,7.5,24.0,RealSports Volleyball
0.1,0.03,0.0,0.0,0.13,76.0,33.0,8.2,5.0,Heroes of the Pacific
0.1,0.03,0.0,0.0,0.13,62.0,8.0,8.3,12.0,RollerCoaster Tycoon
0.1,0.03,0.0,0.0,0.13,61.0,27.0,5.7,7.0,NightCaster
0.1,0.03,0.0,0.0,0.13,76.0,17.0,6.2,5.0,FIFA World Cup Germany 2006
0.12,0.0,0.0,0.01,0.13,71.0,21.0,6.2,5.0,Space Camp
0.1,0.03,0.0,0.0,0.13,83.0,17.0,5.5,8.0,Hitman 2: Silent Assassin
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Lovely Lisa and Friends
0.09,0.03,0.0,0.0,0.13,62.0,10.0,7.5,24.0,Digimon Racing
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,All Star Cheer Squad 2
0.06,0.05,0.0,0.02,0.13,77.0,51.0,8.5,22.0,Ape Escape 3
0.06,0.05,0.0,0.02,0.13,48.0,26.0,3.7,6.0,"Crouching Tiger, Hidden Dragon"
0.0,0.06,0.06,0.01,0.13,86.0,20.0,7.6,225.0,Final Fantasy XIV: Heavensward
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Last Bronx
0.04,0.03,0.04,0.02,0.13,72.0,56.0,7.8,35.0,Secret Agent Clank
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Barbie and the Three Musketeers
0.11,0.01,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Science Papa
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Momotaro Douchuuki
0.09,0.03,0.0,0.0,0.13,78.0,13.0,7.5,24.0,Iridion II
0.06,0.05,0.0,0.02,0.13,66.0,32.0,8.7,15.0,Whiplash
0.11,0.01,0.0,0.01,0.13,65.0,10.0,7.5,24.0,007: Quantum of Solace
0.0,0.12,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Family Fortunes
0.1,0.02,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Borderlands: Double Game Add-On Pack
0.0,0.13,0.0,0.0,0.13,71.0,21.0,7.0,23.0,Farming Simulator 2011
0.07,0.05,0.0,0.01,0.13,62.0,15.0,6.4,162.0,Watch Dogs
0.03,0.02,0.07,0.01,0.13,77.0,8.0,6.8,10.0,BlazBlue: Continuum Shift II
0.07,0.0,0.05,0.01,0.13,73.0,21.0,7.2,11.0,Summon Night: Twin Age
0.12,0.0,0.0,0.01,0.13,68.0,13.0,6.9,8.0,Spider-Man: Battle for New York
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Pop'n Music Portable
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Nintendo Puzzle Collection
0.08,0.04,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Destroy All Humans! Path of the Furon
0.12,0.0,0.0,0.01,0.13,71.0,21.0,2.5,6.0,Army Men: Soldiers of Misfortune
0.09,0.03,0.0,0.01,0.13,24.0,8.0,3.5,21.0,Game Party: Champions
0.08,0.02,0.03,0.0,0.13,80.0,40.0,8.5,28.0,Otogi: Myth of Demons
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Margot's Word Brain
0.0,0.11,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Peppa Pig: Fun and Games
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Dreamworks 2-in-1 Party Pack
0.06,0.05,0.0,0.02,0.13,62.0,26.0,7.0,9.0,Alter Echo
0.09,0.03,0.0,0.0,0.13,71.0,21.0,7.5,24.0,Walt Disney Pictures Presents: The Wild
0.09,0.03,0.0,0.01,0.13,42.0,6.0,3.9,7.0,Green Lantern: Rise of the Manhunters
0.12,0.0,0.0,0.01,0.13,41.0,5.0,6.3,4.0,Puzzle de Harvest Moon
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Metal Max 3
0.06,0.05,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Rock Band Track Pack Volume 1
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Puyo Puyo!! 20th Anniversary
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,My Baby: First Steps
0.0,0.0,0.12,0.01,0.13,71.0,21.0,7.5,24.0,Namco Soccer Prime Goal
0.06,0.05,0.0,0.02,0.13,59.0,16.0,7.5,24.0,NBA 08
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Monster Hunter Frontier Online
0.06,0.05,0.0,0.02,0.13,78.0,42.0,8.2,48.0,Shin Megami Tensei: Digital Devil Saga
0.02,0.02,0.07,0.01,0.13,67.0,19.0,7.5,61.0,Deception IV: Blood Ties
0.06,0.06,0.0,0.01,0.13,68.0,25.0,8.0,9.0,Rango: The Video Game
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Assassination Classroom: Grand Siege on Kuro-sensei
0.08,0.03,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Megamind: The Blue Defender
0.08,0.04,0.0,0.01,0.13,71.0,21.0,7.5,24.0,Puppies 3D
0.1,0.01,0.0,0.02,0.13,71.0,21.0,7.5,24.0,Cars 2
0.03,0.08,0.0,0.02,0.13,71.0,21.0,7.5,24.0,The Stronghold Collection
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution
0.0,0.0,0.13,0.0,0.13,71.0,21.0,7.5,24.0,Mystic Ark
0.03,0.04,0.04,0.02,0.13,67.0,4.0,7.8,25.0,One Piece: Unlimited World Red
0.12,0.0,0.0,0.01,0.13,71.0,21.0,7.5,24.0,The Price is Right 2010 Edition
0.12,0.0,0.0,0.01,0.13,39.0,6.0,1.8,10.0,Cabela's Dangerous Hunts 2009
0.09,0.03,0.0,0.0,0.13,63.0,7.0,7.5,24.0,Ty the Tasmanian Tiger 2: Bush Rescue
0.1,0.03,0.0,0.0,0.13,48.0,20.0,5.6,8.0,Teenage Mutant Ninja Turtles 2: Battle Nexus
0.1,0.01,0.0,0.01,0.13,61.0,12.0,7.4,16.0,Tom Clancy's Splinter Cell: Double Agent
0.06,0.05,0.0,0.02,0.13,58.0,4.0,7.5,24.0,LEGO Racers 2
0.09,0.02,0.0,0.01,0.13,51.0,38.0,6.5,21.0,Eat Lead: The Return of Matt Hazard
0.0,0.03,0.1,0.0,0.13,71.0,21.0,7.5,24.0,Yu-Gi-Oh! Nightmare Troubadour (JP sales)
0.1,0.03,0.0,0.0,0.13,70.0,4.0,9.4,5.0,Backyard Baseball
